Time,Roll,Pitch,Yaw,aX,aY,aZ
13:17:02.6943,-6.78,-4.1,-164.46,1.63,-9.35,-2.46
13:17:02.7614,-6.71,-3.49,-164.45,1.51,-9.65,-1.98
13:17:02.8282,-6.63,-2.87,-164.45,1.2,-10.32,-1.98
13:17:02.8952,-6.55,-2.2,-164.46,1.26,-9.41,-1.37
13:17:02.9627,-6.47,-1.54,-164.47,2.24,-8.5,-1.37
13:17:03.2871,-6.39,-0.84,-164.49,1.14,-8.43,-1.25
13:17:03.9641,-6.31,-0.12,-164.51,1.69,-8.68,-1.92
13:17:03.1630,-6.22,0.97,-164.62,5.71,-14.84,7.9
13:17:03.2447,-6.1,1.85,-165.43,-6.18,-9.04,17.35
13:17:03.3238,-6.19,2.72,-167.27,-1.66,-12.28,48.39
13:17:03.3787,-6.67,3.33,-171.58,-5.57,-15.39,96.74
13:17:03.4369,-7.03,2.49,-177.31,-3.74,28.76,72.11
13:17:03.4975,-7.34,-0.36,-178.4,-11.6,43.7,-17.71
13:17:03.5654,-7.42,-0.75,-176.31,2.3,-12.95,-28.38
13:17:03.6306,-7.43,-0.17,-175.57,-1.97,-4.59,-0.94
13:17:03.6999,-7.59,0.29,-175.69,1.2,-6.79,14.67
13:17:03.7668,-7.63,0.91,-176.53,1.32,-3.43,16.32
13:17:03.8319,-7.68,0.7,-177.52,-4.47,13.15,1.56
13:17:03.8999,-7.69,0.29,-176.42,-3.86,-0.87,-10.7
13:17:03.9687,-7.71,0.1,-176.12,-0.57,-3.43,4.61
13:17:04.3328,-7.69,0.22,-176.12,-0.32,-5.51,1.13
13:17:04.1005,-7.75,0.59,-176.17,0.84,-4.11,7.23
13:17:04.1670,-7.8,0.89,-176.38,0.71,3.52,3.14
13:17:04.2337,-7.85,0.53,-176.12,-0.02,-0.2,-6.12
13:17:04.3005,-7.85,0.25,-175.62,1.02,-2.82,-3.14
13:17:04.3673,-7.8,0.22,-175.59,-0.08,-4.9,1.19
13:17:04.4343,-7.85,0.4,-175.54,0.29,-3.62,1.93
13:17:04.5005,-7.9,0.6,-175.55,0.65,-0.2,2.17
13:17:04.5673,-7.92,0.53,-175.35,1.26,-0.51,-0.88
13:17:04.6343,-7.87,0.34,-175.18,-0.81,-1.91,0.16
13:17:04.7014,-7.81,0.26,-175.05,2.3,-3.5,2.66
13:17:04.7681,-7.84,0.34,-174.99,0.9,-2.4,1.25
13:17:04.8347,-7.89,0.48,-174.94,-0.32,0.04,0.83
13:17:04.9006,-7.93,0.47,-174.85,-0.32,1.5,0.89
13:17:04.9674,-7.93,0.33,-174.8,-0.32,1.02,-0.21
13:17:05.3444,-7.92,0.22,-174.78,0.0,0.0,0.0
13:17:05.1025,-7.94,0.26,-174.71,0.0,0.0,0.0
13:17:05.1684,-7.96,0.35,-174.65,0.0,0.0,0.0
13:17:05.2354,-7.98,0.36,-174.6,0.04,0.71,0.04
13:17:05.3027,-7.99,0.27,-174.55,0.0,0.0,0.0
13:17:05.3703,-7.98,0.2,-174.53,-0.02,-0.75,-0.03
13:17:05.4362,-7.98,0.23,-174.5,0.1,-0.87,-0.09
13:17:05.5035,-8.0,0.29,-174.5,0.0,0.0,0.0
13:17:05.5702,-8.02,0.29,-174.47,0.0,0.0,0.0
13:17:05.6372,-8.02,0.23,-174.44,0.0,0.0,0.0
13:17:05.7065,-8.02,0.19,-174.42,0.0,0.0,0.0
13:17:05.7704,-8.03,0.2,-174.37,0.0,0.0,0.0
13:17:05.8375,-8.04,0.24,-174.37,0.0,0.0,0.0
13:17:05.9044,-8.05,0.23,-174.35,0.0,0.0,0.0
13:17:05.9713,-8.05,0.19,-174.35,0.0,0.0,0.0
13:17:06.3999,-8.05,0.16,-174.35,0.0,0.0,0.0
13:17:06.1056,-8.06,0.18,-174.35,0.0,0.0,0.0
13:17:06.1724,-8.07,0.21,-174.35,0.0,0.0,0.0
13:17:06.2381,-8.07,0.19,-174.34,0.0,0.0,0.0
13:17:06.3062,-8.07,0.16,-174.34,0.0,0.0,0.0
13:17:06.3777,-8.08,0.15,-174.34,0.0,0.0,0.0
13:17:06.4396,-8.09,0.17,-174.34,0.0,0.0,0.0
13:17:06.5052,-8.09,0.18,-174.34,0.0,0.0,0.0
13:17:06.5722,-8.09,0.16,-174.34,0.0,0.0,0.0
13:17:06.6439,-8.09,0.14,-174.34,0.0,0.0,0.0
13:17:06.7065,-8.1,0.14,-174.34,0.0,0.0,0.0
13:17:06.7723,-8.1,0.16,-174.34,0.0,0.0,0.0
13:17:06.8394,-8.11,0.16,-174.34,0.0,0.0,0.0
13:17:06.9061,-8.11,0.14,-174.34,0.0,0.0,0.0
13:17:06.9731,-8.11,0.13,-174.34,0.0,0.0,0.0
13:17:07.4026,-8.11,0.14,-174.34,0.0,0.0,0.0
13:17:07.1072,-8.11,0.15,-174.34,0.0,0.0,0.0
13:17:07.1742,-8.12,0.14,-174.34,0.0,0.0,0.0
13:17:07.2406,-8.12,0.13,-174.34,0.0,0.0,0.0
13:17:07.3081,-8.12,0.13,-174.34,0.0,0.0,0.0
13:17:07.3746,-8.12,0.14,-174.34,0.0,0.0,0.0
13:17:07.4416,-8.13,0.15,-174.34,0.0,0.0,0.0
13:17:07.5086,-8.13,0.13,-174.34,0.0,0.0,0.0
13:17:07.5755,-8.13,0.12,-174.34,0.0,0.0,0.0
13:17:07.6426,-8.13,0.13,-174.34,0.0,0.0,0.0
13:17:07.7140,-8.13,0.14,-174.34,0.0,0.0,0.0
13:17:07.7798,-8.13,0.14,-174.34,0.0,0.0,0.0
13:17:07.8438,-8.13,0.13,-174.34,0.0,0.0,0.0
13:17:07.9102,-8.14,0.13,-174.34,0.0,0.0,0.0
13:17:07.9771,-8.14,0.13,-174.34,0.0,0.0,0.0
13:17:08.4416,-8.14,0.14,-174.34,0.0,0.0,0.0
13:17:08.1113,-8.14,0.13,-174.34,0.0,0.0,0.0
13:17:08.1782,-8.14,0.13,-174.34,0.0,0.0,0.0
13:17:08.2446,-8.14,0.13,-174.34,0.0,0.0,0.0
13:17:08.3121,-8.14,0.14,-174.34,0.0,0.0,0.0
13:17:08.4103,-8.14,0.13,-174.34,0.0,0.0,0.0
13:17:08.4772,-8.14,0.12,-174.34,0.0,0.0,0.0
13:17:08.5393,-8.14,0.12,-174.34,0.0,0.0,0.0
13:17:08.5906,-8.14,0.13,-174.34,0.0,0.0,0.0
13:17:08.6474,-8.14,0.13,-174.34,0.0,0.0,0.0
13:17:08.7127,-8.14,0.13,-174.34,0.0,0.0,0.0
13:17:08.7808,-8.15,0.12,-174.34,0.0,0.0,0.0
13:17:08.8467,-8.15,0.13,-174.34,0.0,0.0,0.0
13:17:08.9138,-8.15,0.13,-174.34,0.0,0.0,0.0
13:17:08.9803,-8.15,0.13,-174.34,0.0,0.0,0.0
13:17:09.4739,-8.15,0.12,-174.34,0.0,0.0,0.0
13:17:09.1178,-8.14,0.12,-174.34,0.0,0.0,0.0
13:17:09.1856,-8.15,0.13,-174.34,0.0,0.0,0.0
13:17:09.2477,-8.15,0.13,-174.34,0.0,0.0,0.0
13:17:09.3183,-8.15,0.13,-174.34,0.0,0.0,0.0
13:17:09.3813,-8.15,0.12,-174.34,0.0,0.0,0.0
13:17:09.4473,-8.15,0.12,-174.34,0.0,0.0,0.0
13:17:09.5146,-8.15,0.13,-174.34,0.0,0.0,0.0
13:17:09.5804,-8.15,0.13,-174.34,0.0,0.0,0.0
13:17:09.6473,-8.16,0.13,-174.34,0.0,0.0,0.0
13:17:09.7180,-8.15,0.12,-174.34,0.0,0.0,0.0
13:17:09.7840,-8.16,0.13,-174.34,0.0,0.0,0.0
13:17:09.8481,-8.16,0.13,-174.34,0.0,0.0,0.0
13:17:09.9156,-8.16,0.13,-174.34,0.0,0.0,0.0
13:17:09.9815,-8.16,0.13,-174.34,0.0,0.0,0.0
13:17:10.4918,-8.16,0.12,-174.34,0.0,0.0,0.0
13:17:10.1172,-8.17,0.13,-174.34,0.0,0.0,0.0
13:17:10.1841,-8.16,0.13,-174.34,0.0,0.0,0.0
13:17:10.2503,-8.17,0.12,-174.34,0.0,0.0,0.0
13:17:10.3181,-8.17,0.12,-174.34,0.0,0.0,0.0
13:17:10.3843,-8.16,0.12,-174.34,0.0,0.0,0.0
13:17:10.4501,-8.16,0.12,-174.34,0.0,0.0,0.0
13:17:10.5174,-8.17,0.12,-174.34,0.0,0.0,0.0
13:17:10.5845,-8.17,0.12,-174.34,0.0,0.0,0.0
13:17:10.6514,-8.17,0.12,-174.34,0.0,0.0,0.0
13:17:10.7182,-8.17,0.12,-174.34,0.0,0.0,0.0
13:17:10.7842,-8.17,0.12,-174.34,0.0,0.0,0.0
13:17:10.8511,-8.17,0.12,-174.34,0.0,0.0,0.0
13:17:10.9186,-8.16,0.12,-174.34,0.0,0.0,0.0
13:17:10.9846,-8.16,0.12,-174.34,0.0,0.0,0.0
13:17:11.5177,-8.16,0.12,-174.34,0.0,0.0,0.0
13:17:11.1191,-8.16,0.12,-174.34,0.0,0.0,0.0
13:17:11.1856,-8.17,0.12,-174.34,0.0,0.0,0.0
13:17:11.2524,-8.16,0.12,-174.34,0.0,0.0,0.0
13:17:11.3196,-8.17,0.12,-174.34,0.0,0.0,0.0
13:17:11.3892,-8.17,0.12,-174.34,0.0,0.0,0.0
13:17:11.4557,-8.17,0.11,-174.34,0.0,0.0,0.0
13:17:11.5202,-8.17,0.11,-174.34,0.0,0.0,0.0
13:17:11.5868,-8.17,0.12,-174.34,0.0,0.0,0.0
13:17:11.6546,-8.17,0.11,-174.34,0.0,0.0,0.0
13:17:11.7230,-8.17,0.11,-174.34,0.0,0.0,0.0
13:17:11.7882,-8.17,0.12,-174.34,0.0,0.0,0.0
13:17:11.8558,-8.17,0.12,-174.34,0.0,0.0,0.0
13:17:11.9237,-8.17,0.12,-174.34,0.0,0.0,0.0
13:17:11.9892,-8.17,0.12,-174.34,0.0,0.0,0.0
13:17:12.5535,-8.17,0.12,-174.34,0.0,0.0,0.0
13:17:12.1232,-8.17,0.12,-174.34,0.0,0.0,0.0
13:17:12.1901,-8.17,0.12,-174.34,0.0,0.0,0.0
13:17:12.2565,-8.17,0.12,-174.34,0.0,0.0,0.0
13:17:12.3233,-8.17,0.12,-174.34,0.0,0.0,0.0
13:17:12.3912,-8.17,0.13,-174.34,0.0,0.0,0.0
13:17:12.4573,-8.16,0.13,-174.34,0.0,0.0,0.0
13:17:12.5228,-8.17,0.13,-174.34,0.0,0.0,0.0
13:17:12.5905,-8.16,0.13,-174.34,0.0,0.0,0.0
13:17:12.6566,-8.17,0.13,-174.34,0.0,0.0,0.0
13:17:12.7233,-8.17,0.13,-174.34,0.0,0.0,0.0
13:17:12.7916,-8.17,0.13,-174.34,0.0,0.0,0.0
13:17:12.8571,-8.17,0.13,-174.34,0.0,0.0,0.0
13:17:12.9251,-8.17,0.13,-174.34,0.0,0.0,0.0
13:17:12.9908,-8.17,0.13,-174.34,0.0,0.0,0.0
13:17:13.5786,-8.17,0.13,-174.34,0.0,0.0,0.0
13:17:13.1253,-8.16,0.13,-174.32,-0.07,-0.02,-0.94
13:17:13.1922,-8.16,0.13,-174.28,0.0,0.0,0.0
13:17:13.2583,-8.16,0.13,-174.28,-0.19,0.23,-0.51
13:17:13.3274,-8.17,0.13,-174.26,0.0,0.0,0.0
13:17:13.3924,-8.17,0.12,-174.23,0.0,0.0,0.0
13:17:13.4603,-8.17,0.13,-174.23,0.0,0.0,0.0
13:17:13.5257,-8.18,0.12,-174.24,0.05,-0.14,1.8
13:17:13.5925,-8.16,0.13,-174.3,0.0,0.0,0.0
13:17:13.6806,-8.16,0.12,-174.27,0.05,0.1,-0.7
13:17:13.7623,-8.17,0.12,-174.18,-0.01,0.16,-0.94
13:17:13.8206,-8.17,0.12,-174.18,0.0,0.0,0.0
13:17:13.8685,-8.17,0.12,-174.18,0.0,0.0,0.0
13:17:13.9300,-8.16,0.12,-174.17,0.11,0.41,-0.76
13:17:13.9935,-8.15,0.13,-173.89,-0.43,0.16,-5.27
13:17:14.6087,-8.2,0.09,-174.22,-0.92,-0.75,2.41
13:17:14.1282,-8.22,0.16,-174.01,1.33,-3.19,5.28
13:17:14.1947,-8.19,0.12,-173.99,-0.86,0.71,-5.27
13:17:14.2624,-8.2,0.13,-173.72,-0.19,0.41,-1.73
13:17:14.3286,-8.21,0.11,-173.65,0.05,-0.51,-0.76
13:17:14.3963,-8.22,0.11,-173.64,0.0,0.0,0.0
13:17:14.4628,-8.21,0.12,-173.69,0.0,0.0,0.0
13:17:14.5293,-8.21,0.13,-173.67,0.0,0.0,0.0
13:17:14.5951,-8.21,0.12,-173.6,0.0,0.0,0.0
13:17:14.6633,-8.21,0.13,-173.62,0.0,0.0,0.0
13:17:14.7292,-8.2,0.13,-173.58,-0.01,0.1,-2.1
13:17:14.7957,-8.21,0.13,-173.51,0.0,0.0,0.0
13:17:14.8628,-8.22,0.12,-173.61,0.0,0.0,0.0
13:17:14.9295,-8.22,0.12,-173.61,0.05,0.41,1.25
13:17:14.9962,-8.22,0.09,-174.02,-2.02,-1.18,-1.25
13:17:15.6360,-8.22,0.1,-173.89,1.46,-2.34,-0.88
13:17:15.1305,-8.21,0.12,-173.83,0.17,-0.14,1.19
13:17:15.1974,-8.22,0.12,-173.74,-0.13,-0.45,-1.31
13:17:15.2645,-8.21,0.13,-173.72,0.0,0.0,0.0
13:17:15.3314,-8.21,0.13,-173.73,0.0,0.0,0.0
13:17:15.3981,-8.21,0.12,-173.73,0.0,0.0,0.0
13:17:15.4647,-8.21,0.12,-173.73,-0.07,0.29,-0.51
13:17:15.5324,-8.21,0.13,-173.73,0.0,0.0,0.0
13:17:15.5994,-8.21,0.13,-173.73,0.0,0.0,0.0
13:17:15.6661,-8.21,0.13,-173.73,0.0,0.0,0.0
13:17:15.7361,-8.21,0.13,-173.73,0.0,0.0,0.0
13:17:15.7998,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:15.8665,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:15.9322,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:15.9993,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:16.6775,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:16.1335,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:16.2015,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:16.2671,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:16.3443,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:16.4084,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:16.4696,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:16.5347,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:16.6006,-8.23,0.13,-173.73,0.0,0.0,0.0
13:17:16.6676,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:16.7354,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:16.8013,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:16.8683,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:16.9350,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:17.1767,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:17.6932,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:17.1363,-8.23,0.13,-173.73,0.0,0.0,0.0
13:17:17.2031,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:17.2691,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:17.3373,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:17.4044,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:17.4712,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:17.5366,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:17.6044,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:17.6716,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:17.7406,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:17.8055,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:17.8715,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:17.9394,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:18.6289,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:18.7369,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:18.1405,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:18.2064,-8.22,0.14,-173.73,0.0,0.0,0.0
13:17:18.2734,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:18.3398,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:18.4068,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:18.4734,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:18.5401,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:18.6066,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:18.6736,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:18.7404,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:18.8074,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:18.8746,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:18.9413,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:19.9478,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:19.9989,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:19.1716,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:19.2325,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:19.2890,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:19.3446,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:19.4096,-8.22,0.14,-173.73,0.0,0.0,0.0
13:17:19.4763,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:19.5426,-8.22,0.14,-173.73,0.0,0.0,0.0
13:17:19.6097,-8.21,0.14,-173.73,0.0,0.0,0.0
13:17:19.6771,-8.22,0.14,-173.73,0.0,0.0,0.0
13:17:19.7491,-8.22,0.14,-173.73,0.0,0.0,0.0
13:17:19.8111,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:19.8771,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:19.9433,-8.21,0.13,-173.73,0.0,0.0,0.0
13:17:20.1029,-8.21,0.14,-173.73,0.0,0.0,0.0
13:17:20.7760,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:20.1444,-8.21,0.13,-173.73,0.0,0.0,0.0
13:17:20.2130,-8.21,0.13,-173.73,0.0,0.0,0.0
13:17:20.2792,-8.21,0.13,-173.73,0.0,0.0,0.0
13:17:20.3451,-8.21,0.13,-173.73,0.0,0.0,0.0
13:17:20.4131,-8.21,0.13,-173.73,0.0,0.0,0.0
13:17:20.4795,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:20.5452,-8.21,0.14,-173.73,0.0,0.0,0.0
13:17:20.6132,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:20.6790,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:20.7462,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:20.8131,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:20.8794,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:20.9462,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:21.1323,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:21.8404,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:21.1478,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:21.2142,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:21.2811,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:21.3481,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:21.4159,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:21.4839,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:21.5482,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:21.6162,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:21.6821,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:21.7542,-8.23,0.13,-173.73,0.0,0.0,0.0
13:17:21.8182,-8.22,0.13,-173.73,0.0,0.0,0.0
13:17:21.8832,-8.23,0.12,-173.73,0.0,0.0,0.0
13:17:21.9506,-8.23,0.13,-173.73,0.0,0.0,0.0
13:17:22.1633,-8.23,0.13,-173.73,0.0,0.0,0.0
13:17:22.8510,-8.23,0.13,-173.73,0.0,0.0,0.0
13:17:22.1518,-8.23,0.13,-173.73,0.0,0.0,0.0
13:17:22.2198,-8.23,0.13,-173.73,0.0,0.0,0.0
13:17:22.2852,-8.23,0.13,-173.73,0.0,0.0,0.0
13:17:22.3523,-8.23,0.13,-173.73,0.0,0.0,0.0
13:17:22.4181,-8.23,0.13,-173.73,0.0,0.0,0.0
13:17:22.4855,-8.23,0.13,-173.73,0.0,0.0,0.0
13:17:22.5522,-8.23,0.13,-173.73,0.0,0.0,0.0
13:17:22.6193,-8.23,0.13,-173.73,0.0,0.0,0.0
13:17:22.6852,-8.23,0.12,-173.73,0.0,0.0,0.0
13:17:22.7526,-8.23,0.12,-173.73,0.0,0.0,0.0
13:17:22.8194,-8.23,0.12,-173.73,0.0,0.0,0.0
13:17:22.8902,-8.23,0.13,-173.73,0.0,0.0,0.0
13:17:22.9531,-8.23,0.13,-173.73,0.0,0.0,0.0
13:17:23.2009,-8.23,0.13,-173.73,0.0,0.0,0.0
13:17:23.8745,-8.23,0.13,-173.73,0.0,0.0,0.0
13:17:23.1542,-8.23,0.13,-173.73,0.0,0.0,0.0
13:17:23.2211,-8.23,0.13,-173.73,0.0,0.0,0.0
13:17:23.2881,-8.23,0.13,-173.73,0.0,0.0,0.0
13:17:23.3550,-8.23,0.13,-173.73,0.0,0.0,0.0
13:17:23.4216,-8.24,0.13,-173.73,0.0,0.0,0.0
13:17:23.4894,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:23.5550,-8.23,0.12,-173.73,0.0,0.0,0.0
13:17:23.6220,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:23.6885,-8.24,0.13,-173.73,0.0,0.0,0.0
13:17:23.7600,-8.24,0.13,-173.73,0.0,0.0,0.0
13:17:23.8233,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:23.8891,-8.23,0.13,-173.73,0.0,0.0,0.0
13:17:23.9561,-8.24,0.13,-173.73,0.0,0.0,0.0
13:17:24.2323,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:24.9027,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:24.1572,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:24.2620,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:24.2997,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:24.3830,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:24.4293,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:24.4910,-8.24,0.13,-173.73,0.0,0.0,0.0
13:17:24.5581,-8.24,0.13,-173.73,0.0,0.0,0.0
13:17:24.6242,-8.24,0.13,-173.73,0.0,0.0,0.0
13:17:24.6914,-8.24,0.13,-173.73,0.0,0.0,0.0
13:17:24.7583,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:24.8262,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:24.8921,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:24.9580,-8.24,0.13,-173.73,0.0,0.0,0.0
13:17:25.2622,-8.25,0.13,-173.73,0.0,0.0,0.0
13:17:25.9224,-8.24,0.13,-173.73,0.0,0.0,0.0
13:17:25.1602,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:25.2271,-8.24,0.13,-173.73,0.0,0.0,0.0
13:17:25.2942,-8.24,0.13,-173.73,0.0,0.0,0.0
13:17:25.3596,-8.24,0.13,-173.73,0.0,0.0,0.0
13:17:25.4274,-8.25,0.13,-173.73,0.0,0.0,0.0
13:17:25.4943,-8.24,0.13,-173.73,0.0,0.0,0.0
13:17:25.5605,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:25.6277,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:25.6946,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:25.7658,-8.24,0.13,-173.73,0.0,0.0,0.0
13:17:25.8287,-8.24,0.13,-173.73,0.0,0.0,0.0
13:17:25.8943,-8.24,0.13,-173.73,0.0,0.0,0.0
13:17:25.9623,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:26.2960,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:26.9632,-8.24,0.13,-173.73,0.0,0.0,0.0
13:17:26.1643,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:26.2305,-8.24,0.13,-173.73,0.0,0.0,0.0
13:17:26.2974,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:26.3674,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:26.4523,-8.24,0.13,-173.73,0.0,0.0,0.0
13:17:26.5006,-8.24,0.13,-173.73,0.0,0.0,0.0
13:17:26.5630,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:26.6302,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:26.6962,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:26.7632,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:26.8302,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:26.8982,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:26.9646,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:27.3164,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:27.9863,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:27.1654,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:27.2323,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:27.2985,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:27.3662,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:27.4333,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:27.4986,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:27.5652,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:27.6322,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:27.6992,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:27.7698,-8.24,0.11,-173.73,0.0,0.0,0.0
13:17:27.8332,-8.24,0.11,-173.73,0.0,0.0,0.0
13:17:27.8995,-8.24,0.11,-173.73,0.0,0.0,0.0
13:17:27.9662,-8.24,0.11,-173.73,0.0,0.0,0.0
13:17:28.3348,-8.24,0.11,-173.73,0.0,0.0,0.0
13:17:28.1011,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:28.1682,-8.24,0.11,-173.73,0.0,0.0,0.0
13:17:28.2351,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:28.3022,-8.24,0.11,-173.73,0.0,0.0,0.0
13:17:28.3690,-8.24,0.11,-173.73,0.0,0.0,0.0
13:17:28.4361,-8.24,0.11,-173.73,0.0,0.0,0.0
13:17:28.5025,-8.24,0.11,-173.73,0.0,0.0,0.0
13:17:28.5693,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:28.6362,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:28.7031,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:28.7695,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:28.8364,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:28.9024,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:28.9692,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:29.3628,-8.24,0.12,-173.73,0.0,0.0,0.0
13:17:29.1034,-8.24,0.12,-173.73,0.0,0.0,0.0
